"","budget","revenue","vote_average","runtime","popularity"
"2221",0,9109322,1.9,88,5.886228
"2222",0,12382362,5.4,83,6.925645
"2223",20000000,10337477,4.7,84,9.36146
"2224",20000000,11341016,6.4,98,6.102663
"2225",8000000,2e+07,6.5,149,0.709143
"2226",20000000,11110975,6.5,148,45.742217
"2227",0,0,3.2,85,1.682839
"2228",20000000,16549477,5.9,110,8.237336
"2229",20000000,7e+06,4.1,83,2.605374
"2230",12000000,15008161,5.3,107,29.072964
"2231",22000000,0,5.8,100,1.322528
"2232",0,6575282,4.7,87,4.961306
"2233",0,0,6.7,160,8.628519
"2234",20000000,6420319,7,106,12.232048
"2235",15000000,27462041,6.2,99,27.133277
"2236",8700000,7659918,6.8,100,26.093043
"2237",0,0,7,117,13.621201
"2238",20000000,10442808,3.1,96,9.292987
"2239",20000000,5210988,5.4,111,7.716606
"2240",20000000,0,5.9,100,7.698075
"2241",20000000,12007070,6.5,125,37.629309
"2242",0,0,6.3,114,2.405911
"2243",0,0,6.3,119,3.350297
"2244",20000000,4001121,6.6,135,13.032308
"2245",20000000,16863583,4.8,93,15.131867
"2246",20000000,5530764,6.8,114,10.218307
"2247",21000000,0,7.4,124,12.761176
"2248",26500000,159375308,8.2,134,60.732738
"2249",0,0,5.7,114,0.49446
"2250",0,0,4.9,124,6.574285
"2251",2000000,5048693,7.1,104,14.617944
"2252",20000000,0,6.8,118,3.102987
"2253",20000000,1675706,3.3,84,5.65327
"2254",20000000,5359645,6.9,107,44.566609
"2255",40000000,7400000,6.5,125,8.978408
"2256",0,0,6,115,10.150993
"2257",0,0,2.2,88,0.28576
"2258",10000000,3727746,5.4,122,11.267676
"2259",20000000,0,6.4,126,9.129808
"2260",0,0,5.8,101,2.013405
"2261",0,0,5.9,101,20.086645
"2262",20000000,305070,6.2,107,3.581906
"2263",0,47301471,6.1,86,12.373248
"2264",0,0,5.8,118,12.283025
"2265",20000000,4634062,4.5,107,10.617236
"2266",20000000,0,5.5,100,6.377308
"2267",20000000,346594,6,110,3.620537
"2268",0,17671101,5.3,106,27.215666
"2269",0,0,6.6,102,4.127155
"2270",20000000,0,6.3,95,13.118983
"2271",20000000,0,5.3,83,14.182301
"2272",0,0,5,170,0.416179
"2273",0,0,0.5,98,0.485405
"2274",20000000,0,6.1,105,7.444189
"2275",20000000,0,5.4,96,33.625477
"2276",27220000,5496951,6.1,105,28.060472
"2277",19400000,0,7.1,125,20.746932
"2278",27000000,0,7.1,150,7.727035
"2279",22000000,424208848,7.6,181,45.707835
"2280",20000000,216197492,5.4,92,28.497242
"2281",19000000,110879513,6.7,113,11.47316
"2282",19000000,70067909,6.1,95,25.28132
"2283",14000000,173046663,7,111,45.99611
"2284",0,0,5.4,91,20.392858
"2285",19000000,44017374,8.1,144,78.699993
"2286",19000000,381109762,8,116,76.603233
"2287",19000000,40846082,5.5,93,13.664614
"2288",0,0,6,113,2.242809
"2289",27000000,0,3.9,90,1.224105
"2290",19000000,49830607,5.9,101,27.494037
"2291",18000000,101564935,5.3,95,18.47518
"2292",19100000,5728213,6.5,109,10.559414
"2293",0,0,4.6,85,1.916351
"2294",20000000,54956140,6.2,101,28.867568
"2295",15000000,274925095,8.3,125,118.968562
"2296",0,0,5.9,110,3.376967
"2297",25000000,8613462,6.5,132,7.436491
"2298",0,76586316,7.4,131,57.84156
"2299",19000000,18755936,6,109,17.952817
"2300",19000000,29922472,6.4,100,21.959742
"2301",19000000,4750000,6,188,4.229942
"2302",19000000,6928068,6.2,97,11.766564
"2303",0,5310554,5.8,121,2.366251
"2304",19000000,2119994,5.6,93,0.068228
"2305",18000000,0,6.1,116,5.380733
"2306",0,0,6.8,110,5.625989
"2307",19000000,108047131,6,90,30.205943
"2308",19000000,32801173,7.3,114,26.441669
"2309",15000000,46770602,6,93,15.262492
"2310",0,0,5.8,107,1.583918
"2311",18500000,10680275,7.2,118,44.511363
"2312",18500000,31912793,6,100,16.665841
"2313",18000000,268157400,6.2,96,36.471231
"2314",23000000,351583407,6.6,101,85.30318
"2315",18000000,151668774,6.9,104,20.716023
"2316",18000000,261572744,6.5,82,29.487784
"2317",18000000,141774679,6.1,96,25.43954
"2318",18000000,8.7e+07,6.4,105,15.314027
"2319",19000000,144216468,6.3,122,32.602868
"2320",17000000,65535067,5.5,88,9.832326
"2321",16000000,19682924,3.7,110,33.452469
"2322",0,0,6.2,103,14.190837
"2323",18000000,65070412,5.6,106,6.501815
"2324",23000000,76488889,6.5,91,26.58873
"2325",16500000,67683989,6.5,94,36.15716
"2326",18000000,88923251,5.5,94,16.027955
"2327",21000000,72417394,6.3,99,14.329891
"2328",18000000,98235548,7.3,107,50.009408
"2329",18000000,51973029,7.8,160,31.82675
"2330",0,14796236,4.8,88,9.642041
"2331",17000000,129042871,6.9,97,36.423717
"2332",0,0,6.4,113,12.309718
"2333",19800000,87754044,6.8,137,11.693272
"2334",18000000,41382841,5.9,103,12.243887
"2335",18000000,103215094,7.4,119,89.811154
"2336",18000000,99206215,7,98,34.694216
"2337",15000000,76286096,6.9,111,17.50138
"2338",18000000,62646763,6,94,18.492655
"2339",18000000,0,4.9,81,11.238522
"2340",1000000,21378361,6.4,89,14.518598
"2341",18000000,47088990,6.9,106,19.234672
"2342",18000000,24911670,6.7,121,4.504377
"2343",0,24007324,5.6,86,10.529143
"2344",18000000,1e+08,5.8,103,18.379124
"2345",18000000,2.3e+07,7.7,129,35.524457
"2346",18000000,36133014,5.6,109,13.472365
"2347",18000000,0,6.7,109,8.321586
"2348",0,0,5.5,107,7.668063
"2349",18000000,35692920,7,94,52.464877
"2350",0,0,6.4,94,11.423533
"2351",18000000,17200925,6.8,115,6.961736
"2352",17000000,2.4e+07,5.4,107,9.191187
"2353",18000000,16702864,4.9,92,4.492859
"2354",18000000,0,7.2,125,5.706767
"2355",30000000,34441873,6.8,122,53.670525
"2356",18000000,0,5.1,102,14.15192
"2357",18000000,0,5.9,87,13.462544
"2358",18000000,2945600,3.7,98,11.725805
"2359",21000000,28008462,6.2,109,7.047975
"2360",18000000,1.2e+07,7.3,108,13.628601
"2361",18000000,10501938,4.9,90,16.520516
"2362",18000000,8038061,6.9,112,14.916264
"2363",18000000,25312387,5.7,94,9.633711
"2364",0,0,5.6,105,3.455018
"2365",0,0,6.4,104,1.946634
"2366",17000000,6735922,5.8,117,12.313143
"2367",18000000,14110013,6.5,108,3.258422
"2368",0,0,6.7,112,3.659292
"2369",18000000,5887457,7.3,127,24.548633
"2370",18000000,20275812,6.7,111,17.683563
"2371",18000000,26527510,6.5,120,10.1449
"2372",18000000,25739015,6.9,114,31.887978
"2373",0,0,3.5,99,1.110179
"2374",0,0,7.3,242,9.814785
"2375",25000000,20719451,6.8,117,1.876811
"2376",18000000,6212282,6.2,112,32.717853
"2377",0,0,6.2,108,8.945081
"2378",18000000,22309223,6.7,116,13.916583
"2379",15238800,0,7.2,144,17.94739
"2380",0,0,5.3,90,2.525569
"2381",2700000,3500000,5.9,93,10.47644
"2382",18000000,676698,7,103,10.991281
"2383",18000000,7972967,6.7,93,7.871686
"2384",18000000,382174,4.4,98,6.333869
"2385",18000000,871279,6.7,338,1.138383
"2386",18000000,0,5.6,114,8.266124
"2387",0,0,9.3,121,0.910529
"2388",3500000,3.4e+07,6.9,96,18.025206
"2389",18000000,0,4.5,92,10.144222
"2390",18000000,1831348,6.7,105,9.244181
"2391",17900000,6948633,5,89,12.752463
"2392",14000000,13551174,6,119,22.748174
"2393",20000000,121463226,7,113,33.436092
"2394",0,90508336,6.4,103,3.107371
"2395",18000000,0,5.7,90,7.922639
"2396",23000000,150816700,6.5,98,28.973074
"2397",15000000,51053787,5.9,80,23.980329
"2398",17500000,3.8e+07,7.5,121,28.60542
"2399",24000000,99965753,5.9,89,42.669304
"2400",17500000,7018189,5.8,93,7.180403
"2401",18000000,266586800,4.6,93,21.638673
"2402",0,0,5.4,116,2.64486
"2403",0,0,7.4,101,25.881355
"2404",18500000,183316455,7.7,137,67.66094
"2405",17000000,72070731,7.4,170,20.786616
"2406",17000000,125586134,5.6,100,27.654472
"2407",17000000,136621271,6.4,104,70.668923
"2408",16000000,109502303,6.9,126,23.425431
"2409",17500000,19179969,5.8,110,14.304444
"2410",300000,7e+07,7.4,91,30.301307
"2411",17000000,0,4.7,87,3.56033
"2412",17000000,71625195,6.7,123,7.210095
"2413",17000000,57103895,6.4,109,23.491962
"2414",20000000,136150434,5.8,90,36.133536
"2415",17000000,0,5.2,94,14.18136
"2416",17000000,30331165,5.9,81,12.709227
"2417",17000000,43165571,6,86,24.054062
"2418",15000000,69623713,6.1,107,35.107857
"2419",0,0,5.1,98,10.149569
"2420",0,45710059,7.4,128,14.023082
"2421",0,0,5.6,99,9.054803
"2422",20000000,21170563,6,105,5.422285
"2423",17000000,115350426,7.3,112,32.746486
"2424",34000000,19693891,4.8,108,3.960098
"2425",0,0,6.9,121,10.178917
"2426",17000000,0,4.6,89,4.544216
"2427",0,0,3.3,89,2.184708
"2428",0,0,6.3,73,3.09159
"2429",17000000,29536299,6.2,133,18.790102
"2430",17000000,1e+07,6.3,154,3.321095
"2431",17000000,97542952,6.4,91,33.912116
"2432",17000000,20455276,5.6,95,5.787891
"2433",17000000,7314027,4.9,107,7.864011
"2434",17000000,19300000,4.1,90,17.062117
"2435",0,0,3,94,1.782666
"2436",17000000,9500000,7,122,19.311572
"2437",0,0,5.5,120,2.897449
"2438",17000000,0,2.9,97,0.138564
"2439",40000000,86915017,7.1,110,36.960953
"2440",17000000,2e+06,5.6,102,1.15641
"2441",17000000,1569918,6.8,98,9.583578
"2442",17000000,3758328,6.1,120,25.112567
"2443",17000000,374743,5.2,144,9.349386
"2444",15000000,0,6.5,80,8.884405
"2445",17000000,8720000,5,91,2.215261
"2446",17000000,9627492,4.5,82,6.385234
"2447",16500000,0,7,102,20.935169
"2448",16800000,2281089,5.8,122,4.358255
"2449",15000000,43848069,7,126,24.898687
"2450",16500000,1.35e+08,7.2,136,20.898711
"2451",16500000,37311672,6.9,120,18.236284
"2452",16500000,13620075,6,108,10.74648
"2453",16500000,16942795,7,126,12.102725
"2454",16400000,235860116,8.1,129,55.458584
"2455",16000000,247275374,6.5,107,35.777067
"2456",16000000,92823546,7.3,96,18.430419
"2457",16000000,53977250,7.4,129,7.980632
"2458",16000000,119754278,5.9,93,14.759948
"2459",0,0,6,106,9.229999
"2460",15000000,133432856,7.3,100,29.943316
"2461",16000000,76514050,4.8,87,15.788784
"2462",16000000,68263166,7.6,94,41.083914
"2463",16000000,0,5.9,91,21.380635
"2464",18500000,6490401,6.4,120,1.884558
"2465",0,0,3.7,80,4.382761
"2466",19000000,83258226,7.6,118,90.809408
"2467",0,0,4.8,94,6.579017
"2468",16000000,29381649,7.4,130,7.854989
"2469",16000000,40492759,5.3,91,11.807269
"2470",17700000,30987695,5.5,91,15.976335
"2471",15000000,30102717,5.3,110,10.484642
"2472",12000000,80573774,7.4,121,38.623178
"2473",16000000,50007546,4.6,114,8.8321
"2474",15000000,96408652,6.7,96,32.758254
"2475",25000000,0,6.4,139,6.091033
"2476",16000000,20627372,5.4,94,9.119797
"2477",0,0,7.2,109,9.423866
"2478",16000000,31556061,5.3,100,32.257414
"2479",16000000,15427192,5.4,96,3.021835
"2480",16000000,0,7,90,7.612849
"2481",20000000,0,6.9,113,36.764666
"2482",0,0,5.7,99,3.199784
"2483",20000000,13854000,5.3,108,9.455596
"2484",26000000,206678440,7.6,125,44.301745
"2485",16000000,18564088,6.8,100,19.890428
"2486",16000000,12,4.6,97,0.830596
"2487",0,0,5.1,107,2.637355
"2488",0,0,5.5,112,2.25453
"2489",16000000,0,6.4,112,8.711782
"2490",6500000,4217115,6.7,95,5.700333
"2491",16000000,5900000,6.8,116,29.253833
"2492",16000000,2849142,6.7,113,8.842869
"2493",16000000,1686429,4.3,97,2.848727
"2494",16000000,5867686,6.2,117,13.832464
"2495",0,0,6.9,135,4.488547
"2496",20000000,24261569,6.5,101,38.802415
"2497",16000000,14822346,4.7,86,9.400404
"2498",11000000,53191886,6.8,106,18.923181
"2499",0,0,6.3,96,2.397987
"2500",13000000,754249,7.2,161,20.39955
"2501",16000000,0,4.8,93,7.251897
"2502",16000000,47801389,7.7,93,43.217089
"2503",16000000,0,6.7,110,14.529496
"2504",16000000,3442853,6.4,122,20.59148
"2505",15600000,0,4.2,91,2.244947
"2506",0,0,5.7,115,1.326264
"2507",0,0,5.3,99,0.212108
"2508",15500000,1237615,5.5,93,6.630856
"2509",15300000,0,6.2,94,18.20957
"2510",15500000,0,6.3,95,17.327279
"2511",15000000,316360478,6.8,105,29.843818
"2512",18000000,476684675,7.1,103,2.186927
"2513",0,0,5.8,102,12.335827
"2514",21000000,177200000,6.9,116,20.818567
"2515",15000000,356830601,6.7,110,58.900647
"2516",17000000,213525736,7.2,120,45.742254
"2517",15000000,356296601,7.9,122,80.878605
"2518",15000000,414211549,7.6,118,54.053576
"2519",15000000,216614388,5.7,107,17.638286
"2520",15000000,317000,6.4,102,3.803495
"2521",15000000,146292009,7.7,154,17.571533
"2522",16000000,11301649,6.5,120,4.628525
"2523",14000000,233555708,8,113,145.364591
"2524",0,0,6,109,12.18838
"2525",15000000,67182787,7.2,125,3.826685
"2526",15000000,75700498,5.9,92,21.095489
"2527",15000000,146497771,6,100,47.455148
"2528",15000000,61399552,7.1,98,22.838834
"2529",15000000,151831537,6,92,27.165222
"2530",15000000,123384128,6.8,103,19.113278
"2531",15000000,73326666,7.1,92,58.553213
"2532",15000000,55184721,6.1,113,2.005111
"2533",18000000,0,7,115,16.418639
"2534",17000000,127730736,6.1,95,43.675191
"2535",15000000,66966987,5.4,87,4.688212
"2536",15000000,52970014,5.6,88,9.125594
"2537",15000000,5e+07,7.8,183,19.786392
"2538",15000000,64256513,6.7,97,13.581966
"2539",17000000,55534455,5.7,94,11.927667
"2540",35000000,42930462,5.8,112,30.556135
"2541",15000000,61548707,5.9,98,31.565117
"2542",15000000,40283321,6.2,104,21.535126
"2543",0,0,6.9,118,7.921311
"2544",15000000,44862187,6.6,104,19.284129
"2545",16000000,66468332,5.5,89,23.423082
"2546",7000000,48126384,7.2,109,49.517264
"2547",15000000,35007180,5.8,106,11.375032
"2548",15000000,123726688,7.8,123,61.182331
"2549",0,0,4.7,86,7.314796
"2550",15000000,33771174,6.9,120,6.857923
"2551",15000000,69995385,7.8,216,41.286336
"2552",15000000,39421467,5.1,105,12.929525
"2553",15000000,52501541,7,115,42.952942
"2554",15000000,32721635,6.2,110,19.760383
"2555",15000000,47175038,6.2,88,10.194097
"2556",13000000,37664855,4.5,94,11.045593
"2557",16000000,30857814,7.6,98,44.533612
"2558",15000000,30226144,6.9,126,10.84158
"2559",15000000,78054825,7.4,100,49.294864
"2560",15000000,29331068,5.1,89,7.424798
"2561",15000000,46905889,5.6,111,5.164281
"2562",15000000,64238440,6.5,100,34.759855
"2563",15000000,30127963,6.3,115,7.297757
"2564",14000000,32645546,6.1,106,3.334804
"2565",20000000,27728118,7.4,124,2.027393
"2566",0,28084357,6.9,107,13.817269
"2567",15000000,40105542,4.7,99,13.237835
"2568",0,0,4.3,90,3.890223
"2569",15000000,24769466,6.3,101,19.517239
"2570",15000000,85306374,7.3,124,30.669913
"2571",0,0,6.1,103,9.681147
"2572",11500000,23237911,7.5,134,15.355589
"2573",15000000,43101594,7.5,155,19.85579
"2574",0,0,5.5,94,11.689337
"2575",15000000,2.1e+07,6.1,95,3.043589
"2576",15000000,0,5.2,89,17.141376
"2577",14000000,38574362,4.4,97,8.885017
"2578",0,0,6.4,90,4.115398
"2579",20000000,22165608,5,92,7.679336
"2580",15000000,20566327,6,94,18.268009
"2581",15000000,20529194,5.9,117,7.809701
"2582",15000000,17507368,5.5,84,9.378688
"2583",15000000,35485608,6.8,140,35.395129
"2584",15000000,32556119,6,108,45.317278
"2585",15000000,0,5.3,109,4.302941
"2586",15000000,4.2e+07,7.2,131,47.006162
"2587",15000000,17080167,5.9,114,11.379652
"2588",15000000,37930465,5.8,97,24.612603
"2589",15000000,31554855,6.5,121,26.708193
"2590",0,0,4.6,87,8.710294
"2591",0,0,5.9,85,1.800119
"2592",15000000,22730842,6.7,85,0.335195
"2593",25000000,15843608,4.4,87,11.782725
"2594",0,0,5.1,121,2.711955
"2595",15000000,59389433,7,107,16.629173
"2596",15000000,16633035,6.7,111,20.05902
"2597",15000000,1.2e+07,5.9,92,8.113634
"2598",0,0,6.4,97,9.87419
"2599",0,0,5.3,97,2.857936
"2600",20000000,0,6.3,125,3.138118
"2601",15000000,0,6.2,124,6.684096
"2602",0,0,2.9,76,0.722911
"2603",15000000,15608545,5.2,96,17.672021
"2604",15000000,10443316,4.8,93,3.033471
"2605",0,0,5.4,96,3.313257
"2606",15000000,0,7.5,132,41.089863
"2607",15000000,14867514,6,103,10.9071
"2608",15000000,46189568,7.8,117,49.230089
"2609",15000000,10903846,6.6,116,11.429607
"2610",15000000,9237470,6.5,118,6.373316
"2611",16000000,18928871,6.7,100,9.717392
"2612",15000000,9902115,5,94,8.074807
"2613",20000000,8586376,4.7,94,7.034752
"2614",0,0,6.7,97,7.250379
"2615",0,0,4.7,98,0.116873
"2616",0,0,5.5,91,7.712206
"2617",15000000,34533783,7.4,107,25.329493
"2618",15,0,5.6,95,5.112809
"2619",15000000,8762890,5.6,102,13.832376
"2620",15000000,6405245,5,89,7.446069
"2621",15000000,8138788,6,106,13.568302
"2622",15000000,35097815,6.8,92,21.857387
"2623",15000000,5217498,4.7,105,0.249245
"2624",15000000,12036149,7,121,12.163832
"2625",0,0,6,120,8.962245
"2626",15000000,15785148,7.2,103,32.690038
"2627",25000000,4152230,6.1,92,8.583217
"2628",15000000,20117339,7.6,147,31.60985
"2629",0,0,5.4,98,12.295216
"2630",22000000,0,5.8,98,12.4654
"2631",15000000,9455232,6.8,104,30.983397
"2632",0,0,7,276,1.485324
"2633",15000000,5926410,6.5,111,11.428903
"2634",15000000,0,4.8,98,5.484679
"2635",0,0,6.5,111,5.770246
"2636",15000000,7938872,6.3,112,15.175289
"2637",0,0,5.5,100,2.414721
"2638",0,0,6.6,116,0.470645
"2639",92620000,650422,8,153,32.351527
"2640",12000000,9584131,6.5,84,17.493735
"2641",8000000,529766,6.7,116,6.932221
"2642",15000000,632542,6.6,105,8.142166
"2643",15000000,0,6.5,98,6.329672
"2644",0,0,7.4,105,7.744166
"2645",8500000,8936663,6,98,9.029489
"2646",12000000,6814789,5.9,97,22.708647
"2647",15000000,76382,5,93,2.609057
"2648",15000000,3533227,6,98,19.913961
"2649",15000000,0,5.2,107,1.897761
"2650",15000000,0,4.8,90,7.701186
"2651",15000000,23000,6.1,99,1.833058
"2652",15000000,20380,5.7,93,12.185204
"2653",0,0,5.6,141,2.500218
"2654",20000000,27187375,5.8,85,6.459787
"2655",7000000,0,5.6,110,49.808505
"2656",0,0,4.8,105,4.901936
"2657",15000000,0,7.3,NA,0.738646
"2658",15000000,0,6.7,119,5.294319
"2659",0,0,4.5,124,0.165367
"2660",14600000,70906973,7.4,101,52.744331
"2661",14800000,122513057,6.3,115,29.660993
"2662",14500000,147298761,6.7,120,41.493042
"2663",10000000,17511906,7.2,111,10.072199
"2664",14500000,0,5.8,98,4.389363
"2665",14000000,159157447,7.7,131,37.380435
"2666",14200000,674918,6.9,139,7.05145
"2667",15000000,377910544,7.6,120,59.258969
"2668",14000000,320145693,6.6,119,16.742972
"2669",14000000,4.63e+08,7,119,45.473484
"2670",0,239606210,5.5,110,15.474831
"2671",0,0,5,101,4.289676
"2672",14000000,161001698,6.7,145,25.949277
"2673",14000000,154864401,6.8,98,22.409117
"2674",15000000,100734718,5.3,101,13.706357
"2675",13000000,75511123,6.1,114,6.92205
"2676",14000000,185438673,6.6,125,27.17347
"2677",14000000,72527595,5.6,99,12.159009
"2678",0,0,6.2,111,4.448494
"2679",14000000,34793160,6.5,107,13.13724
"2680",0,0,5.1,81,4.04701
"2681",13000000,114956699,6.2,105,23.3784
"2682",0,0,6.4,82,1.446172
"2683",14000000,27515786,6.9,109,3.650857
"2684",14000000,25482931,5.8,95,5.102258
"2685",14000000,19800000,4.5,100,6.772615
"2686",14000000,30749142,4.5,118,11.543363
"2687",0,0,5.3,83,7.436315
"2688",14000000,0,4.4,83,14.813614
"2689",14000000,22852638,6.2,98,20.792603
"2690",14000000,21409028,5.7,103,6.733485
"2691",0,0,5.6,96,7.708227
"2692",12000000,21001563,5.8,117,2.238646
"2693",0,0,5.5,92,7.866961
"2694",0,0,6.1,155,3.876242
"2695",0,0,6.7,115,1.89218
"2696",11000000,13196245,5,90,4.536745
"2697",11000000,16951798,4.5,91,11.220643
"2698",0,0,6.4,120,11.706309
"2699",14000000,10424470,5.3,86,4.66723
"2700",14000000,11417362,5.5,87,7.487843
"2701",14000000,19777647,7.4,112,13.65494
"2702",26000000,14821658,6.9,136,11.942862
"2703",14000000,5108820,5.5,90,5.833687
"2704",14000000,0,6.2,107,6.370267
"2705",0,4291965,6.4,101,4.052219
"2706",0,0,4.4,84,3.231848
"2707",14000000,2474000,5.2,139,0.900442
"2708",0,0,6.3,93,8.387573
"2709",0,0,5.8,127,0.633004
"2710",0,5405500,6.3,150,9.242554
"2711",0,0,5.8,104,1.866443
"2712",0,0,7.1,132,5.930533
"2713",12000000,0,6.7,117,4.930129
"2714",0,0,6.3,113,8.747922
"2715",14000000,46495,6.1,149,4.898424
"2716",108,0,4,90,7.410523
"2717",14000000,1755212,7.4,89,24.210698
"2718",14000000,178043761,7.5,134,44.135568
"2719",12000000,0,6.9,97,16.051328
"2720",13500000,29027914,6.9,107,9.982885
"2721",14000000,12314651,5,93,16.618874
"2722",13500000,7060876,6.8,124,7.261196
"2723",15000000,19422261,6.7,110,32.306455
"2724",0,0,6,105,4.722403
"2725",18339750,92180910,7.7,156,32.445895
"2726",12806000,38535221,7.2,125,17.363739
"2727",13300000,5380251,6,108,29.782161
"2728",13000000,123922370,7.1,121,18.362333
"2729",13400000,16700000,4.7,100,0.680753
"2730",13000000,98441954,4.8,105,6.735922
"2731",13000000,327803731,7.3,108,91.285683
"2732",13000000,47542841,8.3,200,105.792936
"2733",13000000,91038276,6.3,112,9.969624
"2734",7000000,72500000,5.8,99,17.113408
"2735",16000000,7.7e+07,6.7,117,10.248439
"2736",13000000,73180723,5.2,83,25.316146
"2737",13000000,44726644,6.6,107,9.499325
"2738",13000000,54837234,7.1,102,43.791745
"2739",12500000,49002684,6,100,11.828068
"2740",16000000,53478166,7.3,97,54.550275
"2741",13000000,0,5.7,88,13.525704
"2742",0,0,5.7,84,12.963328
"2743",17000000,119100758,6.2,86,60.829621
"2744",13000000,96060858,7.3,113,73.307513
"2745",0,0,4.8,89,7.964289
"2746",13000000,0,7.1,117,2.388918
"2747",12000000,36450736,3.3,97,4.580081
"2748",13000000,27007143,6.1,91,6.425528
"2749",12000000,0,5.7,100,4.63093
"2750",13000000,35763605,5.8,84,16.681567
"2751",13200000,53830415,5.6,83,24.656068
"2752",18000000,57096190,6.7,126,37.104353
"2753",15000000,36869414,7.6,108,95.130041
"2754",13000000,22863596,7.3,112,27.546914
"2755",6000000,0,6.6,90,2.27213
"2756",13000000,45300000,5.7,89,17.371327
"2757",13000000,16929123,6.6,99,6.130096
"2758",19000000,68673228,7.2,141,24.47248
"2759",13000000,11130889,6.2,104,6.764437
"2760",13000000,8026971,5.5,84,1.750054
"2761",6000000,35401758,8.1,117,66.11334
"2762",0,0,6.5,82,9.066881
"2763",13000000,7820688,6.4,95,6.170139
"2764",13000000,27500000,5.7,94,4.742537
"2765",0,0,6.6,99,1.212956
"2766",13000000,16757163,5.5,106,11.880899
"2767",0,0,5.1,84,10.131123
"2768",13000000,0,6.1,93,5.831302
"2769",13000000,48065672,5.7,93,35.522027
"2770",13000000,4857367,6.8,120,10.573191
"2771",0,0,5.9,112,4.898437
"2772",13000000,1.8e+07,5.4,107,17.632446
"2773",0,0,6.7,112,1.780065
"2774",15000000,8459458,5.9,96,26.373864
"2775",13000000,9789900,4.8,91,1.647335
"2776",13000000,2636637,6.5,125,12.321302
"2777",13000000,33400000,7.7,102,43.444135
"2778",3000000,1200000,4.5,87,1.279106
"2779",13000000,1151330,6.4,110,3.680896
"2780",0,0,5.6,120,2.996284
"2781",13000000,1784763,4.6,91,10.475368
"2782",14350531,3964682,6.3,88,30.952377
"2783",10000000,303877,5.8,127,4.267466
"2784",13000000,68572378,6.6,94,34.532418
"2785",0,0,5.8,110,6.116436
"2786",0,33082548,5.3,90,1.714972
"2787",13000000,10652035,6.4,98,19.664699
"2788",12000000,55260558,7.1,100,6.537986
"2789",12500000,23367586,6.7,120,13.349012
"2790",0,0,6.9,108,6.796079
"2791",12500000,12281551,7.5,120,35.268557
"2792",3100000,0,5.9,111,7.453347
"2793",12500000,10725228,7.5,100,13.939054
"2794",13000000,0,6,109,11.892615
"2795",0,0,6,118,5.69872
"2796",12500000,27206120,5.4,101,8.780512
"2797",0,0,8.4,101,4.021389
"2798",12000000,11293663,7.1,106,15.817096
"2799",12500000,20416563,7.7,94,34.821223
"2800",12800000,40031879,7.6,140,22.022228
"2801",0,0,6.2,132,0.139384
"2802",12500000,1227324,7.3,99,2.950618
"2803",15000000,5024782,5.8,90,7.497306
"2804",20000000,31327899,6.3,105,26.396191
"2805",12500000,1083683,6,108,6.546037
"2806",12300000,84460846,7,69,28.670193
"2807",0,15,7.4,140,9.572705
"2808",12500000,3878993,6.3,118,0.903529
"2809",8000000,441306145,7.5,122,47.584643
"2810",7000000,470654000,7.5,124,50.152327
"2811",11000000,235483004,6.4,95,60.767168
"2812",12516654,8109160,7.6,78,11.103202
"2813",25000000,79817939,5.6,94,15.26213
"2814",12000000,96070507,6.9,122,6.035152
"2815",12000000,75781642,6.2,102,10.297189
"2816",12000000,96800000,7.3,113,22.434102
"2817",15000000,107217396,6.4,86,41.249004
"2818",12000000,79567667,7,114,23.161754
"2819",12000000,68706993,7,113,19.195399
"2820",12000000,81272766,6.3,110,21.958055
"2821",12000000,114194847,6.7,104,45.477802
"2822",12000000,0,6.5,81,12.60629
"2823",12000000,39673162,7.3,154,40.631671
"2824",12000000,43493123,6.2,107,26.219598
"2825",15000000,1.45e+08,6.6,84,64.504747
"2826",12000000,30400000,6.2,132,3.389249
"2827",5000000,42365581,6.6,116,14.779537
"2828",12000000,61141030,4.7,93,6.703319
"2829",12000000,1e+08,6.5,88,49.070321
"2830",12000000,89800000,7.3,172,21.933822
"2831",12000000,52223306,6.6,96,20.624896
"2832",12000000,40855419,5.5,89,8.083995
"2833",12000000,56309766,5.5,98,11.135734
"2834",12000000,31179516,4.7,97,4.623609
"2835",12000000,31155435,6.3,93,11.510281
"2836",0,27281507,7.2,85,15.085981
"2837",12000000,56298474,7.3,123,18.422327
"2838",12000000,32726956,6.5,93,8.410688
"2839",12000000,307166834,7.6,125,74.358971
"2840",12000000,22921898,6.9,121,18.422008
"2841",0,25434291,6.3,102,15.896312
"2842",12000000,5.4e+07,5.4,102,8.61659
"2843",12000000,21133087,6.5,99,6.044161
"2844",12000000,100129872,7.4,98,29.019504
"2845",0,0,6.4,118,6.2464
"2846",0,0,6.6,125,5.315213
"2847",12000000,23006849,5.8,104,16.931846
"2848",12000000,85512300,6.1,109,64.610671
"2849",0,51,4.3,86,4.480167
"2850",12000000,17654912,7.4,115,29.223881
"2851",0,0,6.7,92,7.710797
"2852",12000000,17292381,5.4,86,1.081822
"2853",12000000,22939027,5.6,94,16.183746
"2854",12000000,42931041,6.6,88,47.992817
"2855",0,13960203,5.3,93,1.20245
"2856",12000000,12902790,5.3,100,0.700792
"2857",0,21520719,6.1,100,10.409253
"2858",0,0,6.1,113,14.345428
"2859",12000000,0,6.4,122,6.803763
"2860",0,31466789,6.4,101,19.944479
